kepid,teff,radius,ra,dec,kmag,koi_time0bk,koi_impact,koi_period,koi_duration,koi_disposition
11032550,5543,0.803,293.22876,48.530659,13.493,0,0,0,0,NEGATIVE
11032565,5780,1.0,293.23615,48.516415,11.836,0,0,0,0,NEGATIVE
11032573,4474,0.595,293.24231,48.562038,12.995,0,0,0,0,NEGATIVE
11032593,5780,1.0,293.25052,48.530006,12.099,0,0,0,0,NEGATIVE
11032600,7712,3.639,293.25391,48.504139,12.138,0,0,0,0,NEGATIVE
11032610,5056,3.894,293.26083,48.502159,11.259,0,0,0,0,NEGATIVE
11032639,5563,0.809,293.27078,48.56485,13.999,0,0,0,0,NEGATIVE
11032660,6612,10.399,293.28256,48.594231,9.503,0,0,0,0,NEGATIVE
11032667,5182,0.812,293.28369,48.524288,14.04,0,0,0,0,NEGATIVE
11032670,8920,3.538,293.28448,48.5611,10.927,0,0,0,0,NEGATIVE
11032691,6364,1.088,293.29471,48.520538,14.078,0,0,0,0,NEGATIVE
11032748,6025,0.945,293.31909,48.518608,13.164,0,0,0,0,NEGATIVE
11032776,6272,1.061,293.3291,48.546951,13.907,0,0,0,0,NEGATIVE
11032780,6059,0.957,293.3309,48.554539,13.011,0,0,0,0,NEGATIVE
11032800,6129,0.983,293.33957,48.576118,13.648,0,0,0,0,NEGATIVE
11032805,6382,1.095,293.34149,48.53981,12.922,0,0,0,0,NEGATIVE
11032812,6451,1.125,293.34747,48.519081,13.781,0,0,0,0,NEGATIVE
11032823,5606,0.821,293.35403,48.514389,12.349,0,0,0,0,NEGATIVE
11032850,6111,0.977,293.36807,48.59343,14.032,0,0,0,0,NEGATIVE
11032856,6070,0.961,293.37103,48.511909,12.862,0,0,0,0,NEGATIVE
11032877,6597,1.098,293.38187,48.530209,12.929,0,0,0,0,NEGATIVE
11032884,5748,0.857,293.38385,48.52372,13.421,0,0,0,0,NEGATIVE
11032898,6278,1.05,293.38953,48.539951,13.686,0,0,0,0,NEGATIVE
11032944,6239,1.165,293.40692,48.585789,12.308,0,0,0,0,NEGATIVE
11032961,5273,0.833,293.41357,48.551769,12.257,0,0,0,0,NEGATIVE
11032988,5996,1.011,293.42975,48.584621,12.662,0,0,0,0,NEGATIVE
11033016,5650,0.877,293.44498,48.52161,13.033,0,0,0,0,NEGATIVE
11033086,5237,0.799,293.4856,48.55114,12.757,0,0,0,0,NEGATIVE
11033093,6300,1.068,293.48792,48.549412,12.996,0,0,0,0,NEGATIVE
11033141,6989,1.413,293.50961,48.546692,10.285,0,0,0,0,NEGATIVE
11033153,5107,9.205,293.51273,48.55312,10.539,0,0,0,0,NEGATIVE
11033154,6048,0.952,293.51297,48.52879,13.289,0,0,0,0,NEGATIVE
11033167,6007,0.941,293.51907,48.595409,13.752,0,0,0,0,NEGATIVE
11033186,5446,0.932,293.52902,48.597881,13.572,0,0,0,0,NEGATIVE
11033193,5445,0.813,293.53348,48.577789,13.866,0,0,0,0,NEGATIVE
11033205,4220,0.548,293.53806,48.519379,11.31,0,0,0,0,NEGATIVE
11033235,5778,0.864,293.54953,48.547581,13.441,0,0,0,0,NEGATIVE
11033240,6281,1.046,293.55161,48.503651,13.335,0,0,0,0,NEGATIVE
11033251,4064,0.524,293.55554,48.585041,12.117,0,0,0,0,NEGATIVE
11033253,5751,1.189,293.55588,48.590939,12.944,0,0,0,0,NEGATIVE
11033254,5865,0.89,293.55618,48.586128,12.34,0,0,0,0,NEGATIVE
11075435,5199,0.721,287.13535,48.608871,13.696,0,0,0,0,NEGATIVE
11075446,6655,1.581,287.14182,48.626389,11.973,0,0,0,0,NEGATIVE
11075448,6472,1.239,287.14224,48.696449,9.256,0,0,0,0,NEGATIVE
11075456,6515,1.416,287.14713,48.692329,9.379,0,0,0,0,NEGATIVE
11075480,5960,0.951,287.16678,48.68885,13.497,0,0,0,0,NEGATIVE
11075483,6190,1.009,287.16931,48.692841,13.361,0,0,0,0,NEGATIVE
11075488,5362,0.759,287.17264,48.620831,13.771,0,0,0,0,NEGATIVE
11075499,5950,0.917,287.1825,48.636761,13.334,0,0,0,0,NEGATIVE
11075500,4836,0.73,287.18317,48.639111,14.023,0,0,0,0,NEGATIVE
11075504,4692,0.539,287.1857,48.646969,13.843,0,0,0,0,NEGATIVE
11075506,5771,0.906,287.18655,48.695229,13.578,0,0,0,0,NEGATIVE
11075520,5313,0.747,287.194,48.602692,13.563,0,0,0,0,NEGATIVE
11075529,5116,3.309,287.19827,48.643539,11.67,0,0,0,0,NEGATIVE
11075611,3739,0.485,287.23907,48.639259,11.675,0,0,0,0,NEGATIVE
11075616,5432,0.778,287.24561,48.699291,13.822,0,0,0,0,NEGATIVE
11075624,6333,1.202,287.25089,48.616699,12.024,0,0,0,0,NEGATIVE
11075625,6087,1.001,287.25241,48.605801,12.029,0,0,0,0,NEGATIVE
11075633,3816,0.492,287.25821,48.67704,12.863,0,0,0,0,NEGATIVE
11075688,3621,0.802,287.29703,48.619591,13.106,0,0,0,0,NEGATIVE
11075708,5242,0.818,287.30679,48.66954,12.426,0,0,0,0,NEGATIVE
11075709,3854,0.498,287.30704,48.615219,12.382,0,0,0,0,NEGATIVE
11075720,4880,0.653,287.31738,48.67408,13.295,0,0,0,0,NEGATIVE
11075759,6247,1.036,287.3396,48.636829,13.132,0,0,0,0,NEGATIVE
11075788,5217,0.725,287.35651,48.652882,13.895,0,0,0,0,NEGATIVE
11075796,6080,1.112,287.36108,48.617191,13.276,0,0,0,0,NEGATIVE
11075808,5780,1.0,287.3671,48.613483,9.812,0,0,0,0,NEGATIVE
11075853,6229,1.291,287.39041,48.65694,12.772,0,0,0,0,NEGATIVE
11075871,6428,1.256,287.40198,48.645821,12.291,0,0,0,0,NEGATIVE
11075908,5039,19.794,287.42361,48.635818,9.527,0,0,0,0,NEGATIVE
11075917,4053,0.523,287.42773,48.660011,12.678,0,0,0,0,NEGATIVE
11075949,5968,1.043,287.44434,48.67952,13.942,0,0,0,0,NEGATIVE
11075987,5061,0.747,287.46408,48.622318,13.475,0,0,0,0,NEGATIVE
11075997,6381,1.319,287.47104,48.65942,13.223,0,0,0,0,NEGATIVE
11076052,5952,0.918,287.50208,48.693371,14.384,0,0,0,0,NEGATIVE
11076069,5913,0.978,287.51376,48.608978,12.408,0,0,0,0,NEGATIVE
11076084,5789,0.913,287.52328,48.670341,13.935,0,0,0,0,NEGATIVE
11076135,5383,0.895,287.55652,48.680241,13.38,0,0,0,0,NEGATIVE
11076168,6904,1.801,287.57208,48.674141,13.354,0,0,0,0,NEGATIVE
11076176,5285,0.743,287.57657,48.679379,13.619,0,0,0,0,NEGATIVE
11076199,5444,0.781,287.59537,48.63044,12.429,0,0,0,0,NEGATIVE
11076208,6314,1.444,287.59833,48.635361,11.453,0,0,0,0,NEGATIVE
11076239,5780,1.0,287.61929,48.632896,7.259,0,0,0,0,NEGATIVE
11076257,5336,0.864,287.63318,48.653,13.69,0,0,0,0,NEGATIVE
11076263,5177,1.757,287.63513,48.639481,11.066,0,0,0,0,NEGATIVE
11076275,6329,1.121,287.64429,48.6213,12.153,0,0,0,0,NEGATIVE
11076276,6045,0.952,287.64566,48.638821,13.596,0,0,0,0,NEGATIVE
11076279,7353,2.109,287.64722,48.646679,13.018,0,0,0,0,NEGATIVE
11076284,5607,0.82,287.64984,48.678612,13.97,0,0,0,0,NEGATIVE
10971925,6611,1.386,289.90186,48.487011,11.723,0,0,0,0,NEGATIVE
10971944,5780,1.0,289.90967,48.489231,12.215,0,0,0,0,NEGATIVE
10971959,5590,0.818,289.91669,48.485939,13.7,0,0,0,0,NEGATIVE
10971974,6030,1.141,289.92383,48.436089,9.897,0,0,0,0,NEGATIVE
10971985,5356,0.88,289.9317,48.461601,13.143,0,0,0,0,NEGATIVE
10972021,5899,0.904,289.94836,48.422791,13.572,0,0,0,0,NEGATIVE
10972076,6099,1.045,289.9733,48.465118,12.776,0,0,0,0,NEGATIVE
10972077,5103,0.883,289.97369,48.487839,14.035,0,0,0,0,NEGATIVE
10972093,5463,0.784,289.98441,48.444351,13.919,0,0,0,0,NEGATIVE
10972146,5613,0.821,290.0079,48.412159,14.273,0,0,0,0,NEGATIVE
10972148,4341,0.569,290.00912,48.404091,13.166,0,0,0,0,NEGATIVE
10972157,5581,0.762,290.01547,48.479259,13.901,0,0,0,0,NEGATIVE
10972165,5944,1.078,290.01807,48.47628,13.622,0,0,0,0,NEGATIVE
10972171,5780,1.0,290.02243,48.492168,11.995,0,0,0,0,NEGATIVE
10972174,4878,0.872,290.02365,48.44706,14.789,0,0,0,0,NEGATIVE
10972177,5763,0.862,290.02496,48.492611,13.2,0,0,0,0,NEGATIVE
10972214,5785,0.967,290.04068,48.464828,13.309,0,0,0,0,NEGATIVE
10972224,7095,1.948,290.04749,48.436451,12.47,0,0,0,0,NEGATIVE
10972251,6431,1.395,290.05869,48.457409,11.859,0,0,0,0,NEGATIVE
10972252,6237,1.431,290.05948,48.42955,10.169,0,0,0,0,NEGATIVE
10972263,6217,1.019,290.06424,48.43082,12.142,0,0,0,0,NEGATIVE
10972268,6067,0.963,290.06729,48.418449,14.064,0,0,0,0,NEGATIVE
10972269,3969,0.939,290.06735,48.412579,13.021,0,0,0,0,NEGATIVE
10972288,4787,13.562,290.08075,48.490189,9.825,0,0,0,0,NEGATIVE
10972300,5946,1.011,290.08865,48.425362,12.932,0,0,0,0,NEGATIVE
10972301,6452,1.22,290.08997,48.452919,12.167,0,0,0,0,NEGATIVE
10972321,5193,4.711,290.10123,48.440208,10.999,0,0,0,0,NEGATIVE
10972338,5835,0.998,290.10785,48.441662,13.147,0,0,0,0,NEGATIVE
10972357,6262,1.129,290.11749,48.427052,11.667,0,0,0,0,NEGATIVE
10972370,6360,1.164,290.12445,48.44479,12.054,0,0,0,0,NEGATIVE
10972393,5715,1.169,290.13809,48.457039,11.452,0,0,0,0,NEGATIVE
10972427,6052,1.051,290.16275,48.432388,12.582,0,0,0,0,NEGATIVE
10972430,5824,0.937,290.16364,48.454288,13.463,0,0,0,0,NEGATIVE
10972440,6936,1.614,290.17004,48.444721,12.716,0,0,0,0,NEGATIVE
10972445,5246,3.346,290.17374,48.491261,11.577,0,0,0,0,NEGATIVE
10972459,4787,0.667,290.18372,48.429031,12.665,0,0,0,0,NEGATIVE
10972469,5585,0.918,290.18521,48.439259,10.557,0,0,0,0,NEGATIVE
10972490,6059,0.957,290.19873,48.490669,14.437,0,0,0,0,NEGATIVE
10972494,5444,0.793,290.20004,48.43829,12.309,0,0,0,0,NEGATIVE
10972507,5780,1.0,290.20801,48.498344,9.97,0,0,0,0,NEGATIVE
10972559,6007,0.976,290.23611,48.45557,13.318,0,0,0,0,NEGATIVE
10972594,6081,1.018,290.25018,48.407558,13.351,0,0,0,0,NEGATIVE
10972623,5846,0.941,290.27209,48.412819,12.771,0,0,0,0,NEGATIVE
10972627,4975,18.699,290.27463,48.476101,8.722,0,0,0,0,NEGATIVE
10972628,5770,0.905,290.27466,48.48056,11.722,0,0,0,0,NEGATIVE
10972634,6057,1.062,290.27771,48.446232,12.663,0,0,0,0,NEGATIVE
10972639,5998,0.935,290.28137,48.40596,13.307,0,0,0,0,NEGATIVE
10972655,6129,1.133,290.28708,48.480282,13.031,0,0,0,0,NEGATIVE
10972678,4443,0.588,290.30408,48.422531,11.545,0,0,0,0,NEGATIVE
10992218,6239,1.028,298.61789,48.47327,12.096,0,0,0,0,NEGATIVE
10992224,5930,0.911,298.61874,48.46841,14.087,0,0,0,0,NEGATIVE
10992252,6178,1.003,298.62878,48.452702,12.489,0,0,0,0,NEGATIVE
10992287,5809,0.967,298.64365,48.499722,12.788,0,0,0,0,NEGATIVE
10992340,5780,1.0,298.66516,48.494232,12.892,0,0,0,0,NEGATIVE
10992345,4868,8.916,298.66852,48.497681,8.407,0,0,0,0,NEGATIVE
10992352,5739,0.855,298.66971,48.43137,13.834,0,0,0,0,NEGATIVE
10992367,6198,1.091,298.67749,48.470119,13.768,0,0,0,0,NEGATIVE
10992390,4409,12.881,298.6871,48.49263,8.266,0,0,0,0,NEGATIVE
10992406,5341,0.754,298.69226,48.403488,13.789,0,0,0,0,NEGATIVE
10992414,3299,147.697,298.69583,48.45285,5.452,0,0,0,0,NEGATIVE
10992421,5698,1.058,298.69739,48.460239,13.517,0,0,0,0,NEGATIVE
10992468,6160,0.996,298.71844,48.442692,13.736,0,0,0,0,NEGATIVE
10992477,5671,0.836,298.72272,48.46286,12.685,0,0,0,0,NEGATIVE
10992509,5561,0.809,298.73663,48.444832,10.75,0,0,0,0,NEGATIVE
10992510,5570,0.914,298.73755,48.400558,13.691,0,0,0,0,NEGATIVE
10992525,6266,1.116,298.74298,48.444981,10.551,0,0,0,0,NEGATIVE
10992537,6143,0.988,298.74783,48.450039,11.471,0,0,0,0,NEGATIVE
10992548,5780,1.0,298.75085,48.496391,10.627,0,0,0,0,NEGATIVE
10992587,6510,1.334,298.76282,48.474529,11.905,0,0,0,0,NEGATIVE
10992617,5457,0.817,298.77191,48.422581,13.72,0,0,0,0,NEGATIVE
10992641,5889,0.988,298.77805,48.478779,12.684,0,0,0,0,NEGATIVE
10992661,5773,1.036,298.78391,48.421951,13.059,0,0,0,0,NEGATIVE
10992683,4785,0.666,298.79111,48.447922,13.61,0,0,0,0,NEGATIVE
10992711,4829,8.734,298.79938,48.405571,7.497,0,0,0,0,NEGATIVE
10992714,5657,1.106,298.80045,48.42981,13.117,0,0,0,0,NEGATIVE
10992733,5390,0.811,298.80557,48.471989,13.259,0,0,0,0,NEGATIVE
10992745,4682,0.641,298.80969,48.403751,12.773,0,0,0,0,NEGATIVE
10992747,5817,0.803,298.80981,48.480389,14.201,0,0,0,0,NEGATIVE
10992756,5914,1.182,298.81189,48.495739,12.663,0,0,0,0,NEGATIVE
10992809,3795,0.491,298.83023,48.48642,11.937,0,0,0,0,NEGATIVE
10992834,5738,0.854,298.83698,48.43697,13.015,0,0,0,0,NEGATIVE
10992844,5732,0.855,298.84061,48.441479,13.395,0,0,0,0,NEGATIVE
10992934,5618,0.895,298.87418,48.458851,13.916,0,0,0,0,NEGATIVE
10992940,7880,2.417,298.87531,48.404289,11.978,0,0,0,0,NEGATIVE
10992981,5424,0.823,298.88983,48.436241,14.123,0,0,0,0,NEGATIVE
10992996,5885,0.921,298.89728,48.469971,13.908,0,0,0,0,NEGATIVE
10993000,6618,2.164,298.89825,48.462959,11.998,0,0,0,0,NEGATIVE
10993005,5780,1.0,298.89999,48.454018,11.287,0,0,0,0,NEGATIVE
10993048,5701,0.852,298.91516,48.423389,14.063,0,0,0,0,NEGATIVE
11012801,6200,1.108,281.73892,48.513828,12.787,0,0,0,0,NEGATIVE
11012818,4436,0.587,281.75226,48.506142,12.776,0,0,0,0,NEGATIVE
11012825,6086,1.061,281.75742,48.554482,12.98,0,0,0,0,NEGATIVE
11012890,6381,1.593,281.80017,48.576569,11.1,0,0,0,0,NEGATIVE
11012897,4818,0.675,281.8074,48.563648,12.744,0,0,0,0,NEGATIVE
11012931,5596,0.831,281.82932,48.53405,13.973,0,0,0,0,NEGATIVE
11012976,5793,0.968,281.85312,48.56546,13.397,0,0,0,0,NEGATIVE
11013000,6046,1.088,281.87466,48.522949,13.303,0,0,0,0,NEGATIVE
11013005,4955,14.844,281.87985,48.597301,10.44,0,0,0,0,NEGATIVE
11013026,5208,0.721,281.88968,48.533401,12.911,0,0,0,0,NEGATIVE
11033259,5811,0.874,293.55743,48.59766,13.049,0,0,0,0,NEGATIVE
11033260,5941,0.831,293.55804,48.519829,14.409,0,0,0,0,NEGATIVE
11033268,5924,0.94,293.56198,48.51469,13.735,0,0,0,0,NEGATIVE
11033275,4907,0.699,293.56537,48.576969,13.345,0,0,0,0,NEGATIVE
11033283,4507,0.601,293.57007,48.509769,13.025,0,0,0,0,NEGATIVE
11033302,5125,15.93,293.58075,48.50721,7.792,0,0,0,0,NEGATIVE
11033307,6027,0.944,293.58264,48.55468,13.294,0,0,0,0,NEGATIVE
11033323,5780,1.0,293.59061,48.550793,9.848,0,0,0,0,NEGATIVE
11033330,6588,1.219,293.59445,48.555531,12.744,0,0,0,0,NEGATIVE
11033373,6237,1.03,293.61407,48.52837,13.874,0,0,0,0,NEGATIVE
11033395,9532,1.976,293.62442,48.557831,13.554,0,0,0,0,NEGATIVE
11033398,6342,1.321,293.62668,48.542068,12.825,0,0,0,0,NEGATIVE
11033410,6040,0.95,293.63141,48.552872,14.046,0,0,0,0,NEGATIVE
11033420,5057,5.003,293.63495,48.528172,11.391,0,0,0,0,NEGATIVE
11033434,6069,0.964,293.64063,48.56855,11.59,0,0,0,0,NEGATIVE
11033446,6247,1.078,293.6467,48.583481,13.075,0,0,0,0,NEGATIVE
11033460,6567,1.18,293.65262,48.516731,14.435,0,0,0,0,NEGATIVE
11033465,6230,1.027,293.65775,48.569099,14.237,0,0,0,0,NEGATIVE
11033475,6491,1.143,293.66275,48.576759,13.535,0,0,0,0,NEGATIVE
11033483,4897,0.695,293.66605,48.599548,13.154,0,0,0,0,NEGATIVE
11033504,5128,1.803,293.67484,48.511349,11.087,0,0,0,0,NEGATIVE
11033522,5361,0.759,293.68231,48.53582,13.539,0,0,0,0,NEGATIVE
11033526,5611,1.02,293.68332,48.59811,12.946,0,0,0,0,NEGATIVE
11033569,4827,4.501,293.70151,48.58194,9.876,0,0,0,0,NEGATIVE
11033622,5780,1.0,293.72025,48.530437,10.358,0,0,0,0,NEGATIVE
11033623,5780,1.0,293.72223,48.584003,12.483,0,0,0,0,NEGATIVE
11033644,4670,0.638,293.73038,48.528728,12.01,0,0,0,0,NEGATIVE
11033650,4919,7.116,293.7359,48.510818,10.434,0,0,0,0,NEGATIVE
11033663,5780,1.0,293.74207,48.552422,12.72,0,0,0,0,NEGATIVE
11033667,6172,1.002,293.74228,48.52179,12.545,0,0,0,0,NEGATIVE
11033687,6237,1.083,293.75165,48.530891,11.897,0,0,0,0,NEGATIVE
11033704,6382,1.105,293.75867,48.555161,13.246,0,0,0,0,NEGATIVE
11033729,5381,0.763,293.76941,48.564411,12.93,0,0,0,0,NEGATIVE
11033731,6082,0.965,293.77032,48.502361,13.517,0,0,0,0,NEGATIVE
11033733,6540,1.165,293.77158,48.538818,13.017,0,0,0,0,NEGATIVE
11033741,5353,0.823,293.77499,48.531471,13.197,0,0,0,0,NEGATIVE
11033763,4835,0.68,293.78317,48.522518,12.834,0,0,0,0,NEGATIVE
11033766,5791,0.868,293.78476,48.581829,13.291,0,0,0,0,NEGATIVE
11033777,5511,0.796,293.789,48.557529,13.986,0,0,0,0,NEGATIVE
11033824,5592,0.816,293.81036,48.54726,14.07,0,0,0,0,NEGATIVE
11033826,5264,0.828,293.81061,48.586369,12.563,0,0,0,0,NEGATIVE
11033882,4918,11.445,293.83841,48.592361,10.216,0,0,0,0,NEGATIVE
11033884,5780,1.0,293.83954,48.540249,7.651,0,0,0,0,NEGATIVE
11033923,5809,0.852,293.85632,48.513161,14.096,0,0,0,0,NEGATIVE
11033931,5780,1.0,293.86166,48.591499,10.673,0,0,0,0,NEGATIVE
11033975,5697,0.955,293.87723,48.554878,11.365,0,0,0,0,NEGATIVE
11033987,5674,1.054,293.88239,48.519192,12.007,0,0,0,0,NEGATIVE
11034017,6038,0.948,293.8956,48.558861,12.378,0,0,0,0,NEGATIVE
11034066,5242,3.464,293.90976,48.56208,11.143,0,0,0,0,NEGATIVE
11076292,4568,0.6,287.65701,48.67942,12.504,0,0,0,0,NEGATIVE
11076304,5588,0.833,287.66293,48.60519,12.369,0,0,0,0,NEGATIVE
11076333,5858,0.926,287.68137,48.657421,13.609,0,0,0,0,NEGATIVE
11076344,5516,0.798,287.68762,48.669842,13.337,0,0,0,0,NEGATIVE
11076346,6389,1.097,287.68866,48.612968,12.706,0,0,0,0,NEGATIVE
11076347,6034,1.147,287.68994,48.623451,12.878,0,0,0,0,NEGATIVE
11076400,4911,0.701,287.72565,48.651379,12.228,0,0,0,0,NEGATIVE
11076401,9501,3.696,287.72595,48.623291,12.092,0,0,0,0,NEGATIVE
11076453,4982,8.479,287.75366,48.661339,10.292,0,0,0,0,NEGATIVE
11076477,5931,0.911,287.7681,48.676208,13.549,0,0,0,0,NEGATIVE
11076488,5031,3.317,287.7782,48.680168,11.346,0,0,0,0,NEGATIVE
11076500,6542,1.166,287.78387,48.66288,12.715,0,0,0,0,NEGATIVE
11076566,6005,0.941,287.82693,48.675362,13.433,0,0,0,0,NEGATIVE
11076593,6641,1.312,287.84497,48.692612,11.155,0,0,0,0,NEGATIVE
11079776,5780,1.0,289.5528,48.65485,7.349,0,0,0,0,NEGATIVE
11079785,5867,0.889,289.55753,48.682121,12.858,0,0,0,0,NEGATIVE
11079800,5046,0.691,289.56491,48.685291,13.573,0,0,0,0,NEGATIVE
11079816,5731,0.852,289.57211,48.675629,12.969,0,0,0,0,NEGATIVE
11079859,5905,0.945,289.59241,48.629261,13.397,0,0,0,0,NEGATIVE
11079903,6783,1.687,289.61157,48.66143,12.297,0,0,0,0,NEGATIVE
11079970,6508,1.509,289.64407,48.675911,13.354,0,0,0,0,NEGATIVE
11079971,6844,1.843,289.64423,48.62915,10.392,0,0,0,0,NEGATIVE
11079982,7261,1.915,289.64862,48.603329,11.903,0,0,0,0,NEGATIVE
11080002,5690,0.843,289.65585,48.688141,13.983,0,0,0,0,NEGATIVE
11080007,6742,1.708,289.65778,48.623299,12.43,0,0,0,0,NEGATIVE
11080011,5442,0.778,289.65906,48.637161,12.932,0,0,0,0,NEGATIVE
11080027,5180,6.566,289.66794,48.616089,8.894,0,0,0,0,NEGATIVE
11080035,5629,0.881,289.67371,48.628658,13.97,0,0,0,0,NEGATIVE
11080039,5635,0.827,289.67538,48.661091,12.38,0,0,0,0,NEGATIVE
11080103,7639,3.856,289.70892,48.620529,12.02,0,0,0,0,NEGATIVE
11080107,5383,0.763,289.71039,48.688099,12.6,0,0,0,0,NEGATIVE
11080130,5695,0.842,289.7189,48.60677,14.197,0,0,0,0,NEGATIVE
11080134,5780,1.0,289.72064,48.682823,12.191,0,0,0,0,NEGATIVE
11080173,6019,1.056,289.73621,48.62727,12.995,0,0,0,0,NEGATIVE
11080186,5602,0.818,289.74252,48.620171,14.051,0,0,0,0,NEGATIVE
11080229,4707,0.647,289.76923,48.642551,12.918,0,0,0,0,NEGATIVE
11080257,5270,0.755,289.77997,48.618568,13.739,0,0,0,0,NEGATIVE
11080292,5967,0.868,289.79504,48.628429,14.307,0,0,0,0,NEGATIVE
11080327,4998,0.726,289.81348,48.629189,12.246,0,0,0,0,NEGATIVE
11080345,5780,1.0,289.82153,48.689266,10.926,0,0,0,0,NEGATIVE
11080348,6053,0.978,289.82272,48.636662,13.66,0,0,0,0,NEGATIVE
11080366,6087,0.967,289.82834,48.69305,13.464,0,0,0,0,NEGATIVE
11080408,6229,1.04,289.86108,48.645481,13.99,0,0,0,0,NEGATIVE
11080416,4972,0.718,289.86374,48.62413,12.514,0,0,0,0,NEGATIVE
11080437,5867,0.89,289.87521,48.601089,13.559,0,0,0,0,NEGATIVE
11080481,5453,0.887,289.8988,48.61655,11.771,0,0,0,0,NEGATIVE
11080489,4203,0.686,289.90149,48.61729,13.243,0,0,0,0,NEGATIVE
11080503,6165,1.784,289.90579,48.648842,10.344,0,0,0,0,NEGATIVE
10972717,5026,10.134,290.32764,48.496761,10.143,0,0,0,0,NEGATIVE
10972762,5583,1.007,290.35199,48.4646,12.93,0,0,0,0,NEGATIVE
10972770,4889,0.691,290.35599,48.44191,13.409,0,0,0,0,NEGATIVE
10972775,5995,0.933,290.35843,48.422482,13.433,0,0,0,0,NEGATIVE
10972778,5139,0.774,290.36185,48.400249,13.961,0,0,0,0,NEGATIVE
10972788,5183,0.793,290.36789,48.43306,12.934,0,0,0,0,NEGATIVE
10972813,6318,1.075,290.383,48.452129,12.566,0,0,0,0,NEGATIVE
10972830,5780,1.0,290.39957,48.465851,9.072,0,0,0,0,NEGATIVE
10972834,5780,1.0,290.40152,48.493183,11.684,0,0,0,0,NEGATIVE
10972835,5598,1.001,290.40158,48.435612,11.694,0,0,0,0,NEGATIVE
10972836,6083,0.972,290.40201,48.44854,13.304,0,0,0,0,NEGATIVE
10972858,4961,16.258,290.41861,48.466122,9.859,0,0,0,0,NEGATIVE
10972860,5169,19.291,290.4198,48.438148,8.577,0,0,0,0,NEGATIVE
10972873,5927,1.862,290.42636,48.443378,9.178,0,0,0,0,NEGATIVE
10972878,5518,1.449,290.42834,48.416279,11.762,0,0,0,0,NEGATIVE
10972880,6081,1.09,290.42996,48.451118,13.968,0,0,0,0,NEGATIVE
10972892,5892,0.9,290.44025,48.419781,13.621,0,0,0,0,NEGATIVE
10972900,5836,0.885,290.44409,48.403568,14.094,0,0,0,0,NEGATIVE
10972902,6023,0.942,290.44476,48.462891,13.178,0,0,0,0,NEGATIVE
10972907,6209,1.016,290.4473,48.422878,13.374,0,0,0,0,NEGATIVE
10972909,5099,0.76,290.44778,48.408459,13.357,0,0,0,0,NEGATIVE
10972910,3542,0.84,290.44827,48.49366,12.802,0,0,0,0,NEGATIVE
10972921,4986,0.886,290.45786,48.405209,13.943,0,0,0,0,NEGATIVE
10972937,6566,1.353,290.46732,48.4161,12.063,0,0,0,0,NEGATIVE
10972955,6287,1.07,290.47821,48.48893,11.982,0,0,0,0,NEGATIVE
10972980,4342,0.561,290.49612,48.410488,13.745,0,0,0,0,NEGATIVE
10972981,5085,2.065,290.49756,48.49889,10.187,0,0,0,0,NEGATIVE
10972983,5597,0.819,290.49908,48.490429,13.402,0,0,0,0,NEGATIVE
10973027,6205,1.069,290.52347,48.41288,13.061,0,0,0,0,NEGATIVE
10973057,6169,0.999,290.5394,48.497639,12.608,0,0,0,0,NEGATIVE
10973060,5860,0.96,290.54037,48.495762,13.111,0,0,0,0,NEGATIVE
10973068,6470,1.152,290.54391,48.432838,12.283,0,0,0,0,NEGATIVE
10973107,5907,0.906,290.56021,48.40543,13.203,0,0,0,0,NEGATIVE
10973115,5589,0.845,290.56229,48.407211,13.194,0,0,0,0,NEGATIVE
10973151,5833,0.906,290.58386,48.462292,14.283,0,0,0,0,NEGATIVE
10973157,4245,0.552,290.58643,48.428299,12.61,0,0,0,0,NEGATIVE
10973248,5478,2.06,290.63129,48.40583,11.39,0,0,0,0,NEGATIVE
10973267,5360,0.825,290.6398,48.489929,13.899,0,0,0,0,NEGATIVE
10973280,5229,0.812,290.64978,48.413132,12.683,0,0,0,0,NEGATIVE
10973312,5780,1.0,290.66708,48.475838,12.218,0,0,0,0,NEGATIVE
10973325,4827,0.806,290.67218,48.447151,13.26,0,0,0,0,NEGATIVE
10973346,6069,0.965,290.6785,48.478191,12.119,0,0,0,0,NEGATIVE
10973387,5015,16.742,290.70074,48.446411,6.822,0,0,0,0,NEGATIVE
10973391,5176,0.788,290.70157,48.427029,12.997,0,0,0,0,NEGATIVE
10973397,4901,4.385,290.70453,48.404282,10.481,0,0,0,0,NEGATIVE
10973398,4676,0.64,290.70505,48.412441,12.756,0,0,0,0,NEGATIVE
10973447,3765,0.488,290.72842,48.40641,12.049,0,0,0,0,NEGATIVE
10973458,6022,0.998,290.73413,48.451881,12.821,0,0,0,0,NEGATIVE
10973465,5283,0.838,290.73941,48.463009,13.006,0,0,0,0,NEGATIVE
11013069,6023,1.084,281.91397,48.559311,14.065,0,0,0,0,NEGATIVE
11013072,3827,0.494,281.91684,48.550259,12.41,0,0,0,0,NEGATIVE
11013096,3882,0.501,281.93619,48.50824,11.802,0,0,0,0,NEGATIVE
11013100,6145,1.002,281.93744,48.539459,14.112,0,0,0,0,NEGATIVE
11013117,5942,1.11,281.9502,48.513222,13.617,0,0,0,0,NEGATIVE
11013155,6203,1.116,281.98099,48.578831,11.726,0,0,0,0,NEGATIVE
